Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_80_469,VGND,li1,221.7200,228.4800,0.000053
FILLER_80_466,VGND,li1,220.5700,228.4800,0.000053
FILLER_80_463,VGND,li1,219.1900,228.4800,0.000052
FILLER_80_460,VGND,li1,217.8100,228.4800,0.000052
FILLER_80_457,VGND,li1,216.4300,228.4800,0.000052
FILLER_80_441,VGND,li1,208.6100,228.4800,0.000050
FILLER_80_438,VGND,li1,207.6900,228.4800,0.000049
FILLER_80_435,VGND,li1,206.3100,228.4800,0.000049
FILLER_80_432,VGND,li1,204.9300,228.4800,0.000048
FILLER_80_429,VGND,li1,203.5500,228.4800,0.000048
FILLER_80_418,VGND,li1,198.2600,228.4800,0.000046
FILLER_80_407,VGND,li1,193.2000,228.4800,0.000043
FILLER_80_395,VGND,li1,187.9100,228.4800,0.000041
FILLER_80_379,VGND,li1,180.5500,228.4800,0.000038
FILLER_80_376,VGND,li1,179.1700,228.4800,0.000036
FILLER_80_373,VGND,li1,177.7900,228.4800,0.000036
FILLER_80_363,VGND,li1,172.7300,228.4800,0.000041
FILLER_80_360,VGND,li1,171.8100,228.4800,0.000043
FILLER_80_357,VGND,li1,170.4300,228.4800,0.000045
FILLER_80_354,VGND,li1,169.0500,228.4800,0.000045
FILLER_80_351,VGND,li1,167.6700,228.4800,0.000047
FILLER_80_348,VGND,li1,166.2900,228.4800,0.000049
FILLER_80_345,VGND,li1,164.9100,228.4800,0.000049
FILLER_80_342,VGND,li1,163.5300,228.4800,0.000051
FILLER_80_330,VGND,li1,158.0100,228.4800,0.000057
FILLER_80_327,VGND,li1,156.6300,228.4800,0.000057
FILLER_80_318,VGND,li1,152.0300,228.4800,0.000062
FILLER_80_315,VGND,li1,151.1100,228.4800,0.000064
FILLER_80_312,VGND,li1,149.7300,228.4800,0.000064
FILLER_80_309,VGND,li1,148.3500,228.4800,0.000066
FILLER_80_297,VGND,li1,142.8300,228.4800,0.000071
FILLER_80_294,VGND,li1,141.4500,228.4800,0.000073
FILLER_80_291,VGND,li1,140.0700,228.4800,0.000073
FILLER_80_288,VGND,li1,138.6900,228.4800,0.000075
FILLER_80_285,VGND,li1,137.3100,228.4800,0.000077
FILLER_80_282,VGND,li1,135.9300,228.4800,0.000077
FILLER_80_279,VGND,li1,134.5500,228.4800,0.000078
FILLER_80_276,VGND,li1,133.1700,228.4800,0.000080
FILLER_80_273,VGND,li1,131.7900,228.4800,0.000080
FILLER_80_270,VGND,li1,130.4100,228.4800,0.000083
FILLER_80_241,VGND,li1,116.8400,228.4800,0.000091
FILLER_80_223,VGND,li1,108.3300,228.4800,0.000096
FILLER_80_220,VGND,li1,107.4100,228.4800,0.000097
FILLER_80_217,VGND,li1,106.0300,228.4800,0.000097
FILLER_80_214,VGND,li1,104.6500,228.4800,0.000098
FILLER_80_187,VGND,li1,91.7700,228.4800,0.000099
FILLER_80_184,VGND,li1,90.8500,228.4800,0.000099
FILLER_80_166,VGND,li1,82.1100,228.4800,0.000096
FILLER_80_163,VGND,li1,81.1900,228.4800,0.000096
FILLER_80_160,VGND,li1,79.8100,228.4800,0.000095
FILLER_80_157,VGND,li1,78.4300,228.4800,0.000094
FILLER_80_154,VGND,li1,77.0500,228.4800,0.000094
FILLER_80_144,VGND,li1,71.9900,228.4800,0.000092
FILLER_80_141,VGND,li1,71.0700,228.4800,0.000091
FILLER_80_138,VGND,li1,69.4600,228.4800,0.000090
FILLER_80_135,VGND,li1,68.3100,228.4800,0.000090
FILLER_80_132,VGND,li1,66.9300,228.4800,0.000089
FILLER_80_129,VGND,li1,65.5500,228.4800,0.000088
FILLER_80_126,VGND,li1,64.1700,228.4800,0.000088
FILLER_80_111,VGND,li1,57.0400,228.4800,0.000082
FILLER_80_108,VGND,li1,55.8900,228.4800,0.000082
FILLER_80_88,VGND,li1,46.6900,228.4800,0.000075
FILLER_80_85,VGND,li1,45.3100,228.4800,0.000073
FILLER_80_81,VGND,li1,43.4700,228.4800,0.000071
FILLER_80_58,VGND,li1,32.4300,228.4800,0.000058
FILLER_80_55,VGND,li1,31.5100,228.4800,0.000058
FILLER_80_52,VGND,li1,30.1300,228.4800,0.000054
FILLER_80_49,VGND,li1,28.7500,228.4800,0.000054
FILLER_80_27,VGND,li1,18.1700,228.4800,0.000052
FILLER_80_3,VGND,li1,7.1300,228.4800,0.000055
FILLER_79_557,VGND,li1,261.9700,228.4800,0.000059
FILLER_79_523,VGND,li1,246.5600,228.4800,0.000058
FILLER_79_520,VGND,li1,245.4100,228.4800,0.000058
FILLER_79_517,VGND,li1,244.0300,228.4800,0.000058
FILLER_79_514,VGND,li1,242.6500,228.4800,0.000057
FILLER_79_511,VGND,li1,241.2700,228.4800,0.000057
FILLER_79_508,VGND,li1,239.8900,228.4800,0.000057
FILLER_79_505,VGND,li1,238.5100,228.4800,0.000057
FILLER_79_470,VGND,li1,222.1800,228.4800,0.000053
FILLER_79_467,VGND,li1,221.0300,228.4800,0.000053
FILLER_79_464,VGND,li1,219.6500,228.4800,0.000053
FILLER_79_461,VGND,li1,218.2700,228.4800,0.000052
FILLER_79_458,VGND,li1,216.8900,228.4800,0.000052
FILLER_79_455,VGND,li1,215.5100,228.4800,0.000052
FILLER_79_452,VGND,li1,214.1300,228.4800,0.000051
FILLER_79_449,VGND,li1,212.7500,228.4800,0.000051
FILLER_79_447,VGND,li1,211.3700,228.4800,0.000050
FILLER_79_444,VGND,li1,210.4500,228.4800,0.000050
FILLER_79_441,VGND,li1,209.0700,228.4800,0.000050
FILLER_79_438,VGND,li1,207.6900,228.4800,0.000049
FILLER_79_435,VGND,li1,206.3100,228.4800,0.000049
FILLER_79_432,VGND,li1,204.9300,228.4800,0.000048
FILLER_79_429,VGND,li1,203.5500,228.4800,0.000048
FILLER_79_426,VGND,li1,202.1700,228.4800,0.000047
FILLER_79_407,VGND,li1,193.2000,228.4800,0.000043
FILLER_79_404,VGND,li1,192.0500,228.4800,0.000043
FILLER_79_401,VGND,li1,190.6700,228.4800,0.000042
FILLER_79_398,VGND,li1,189.2900,228.4800,0.000042
FILLER_79_391,VGND,li1,185.6100,228.4800,0.000040
FILLER_79_382,VGND,li1,181.7000,228.4800,0.000038
FILLER_79_379,VGND,li1,180.5500,228.4800,0.000038
FILLER_79_376,VGND,li1,179.1700,228.4800,0.000036
FILLER_79_373,VGND,li1,177.7900,228.4800,0.000036
FILLER_79_370,VGND,li1,176.4100,228.4800,0.000039
FILLER_79_367,VGND,li1,175.0300,228.4800,0.000039
FILLER_79_364,VGND,li1,173.6500,228.4800,0.000041
FILLER_79_361,VGND,li1,172.2700,228.4800,0.000043
FILLER_79_358,VGND,li1,170.8900,228.4800,0.000043
FILLER_79_355,VGND,li1,169.5100,228.4800,0.000045
FILLER_79_352,VGND,li1,168.1300,228.4800,0.000047
FILLER_79_349,VGND,li1,166.7500,228.4800,0.000047
FILLER_79_346,VGND,li1,165.3700,228.4800,0.000049
FILLER_79_343,VGND,li1,163.9900,228.4800,0.000051
FILLER_79_340,VGND,li1,162.6100,228.4800,0.000051
FILLER_79_337,VGND,li1,161.2300,228.4800,0.000054
FILLER_79_335,VGND,li1,159.8500,228.4800,0.000054
FILLER_79_324,VGND,li1,155.2500,228.4800,0.000060
FILLER_79_312,VGND,li1,149.5000,228.4800,0.000064
FILLER_79_309,VGND,li1,148.3500,228.4800,0.000066
FILLER_79_299,VGND,li1,143.7500,228.4800,0.000071
FILLER_79_296,VGND,li1,142.3700,228.4800,0.000071
FILLER_79_293,VGND,li1,140.9900,228.4800,0.000073
FILLER_79_290,VGND,li1,139.6100,228.4800,0.000075
FILLER_79_287,VGND,li1,138.2300,228.4800,0.000075
FILLER_79_284,VGND,li1,136.8500,228.4800,0.000077
FILLER_79_281,VGND,li1,135.4700,228.4800,0.000078
FILLER_79_279,VGND,li1,134.0900,228.4800,0.000078
FILLER_79_276,VGND,li1,133.1700,228.4800,0.000080
FILLER_79_273,VGND,li1,131.7900,228.4800,0.000080
FILLER_79_256,VGND,li1,123.5100,228.4800,0.000087
FILLER_79_253,VGND,li1,122.5900,228.4800,0.000088
FILLER_79_243,VGND,li1,117.7600,228.4800,0.000091
FILLER_79_240,VGND,li1,116.6100,228.4800,0.000091
FILLER_79_221,VGND,li1,107.8700,228.4800,0.000096
FILLER_79_218,VGND,li1,106.4900,228.4800,0.000097
FILLER_79_215,VGND,li1,105.1100,228.4800,0.000098
FILLER_79_212,VGND,li1,103.7300,228.4800,0.000098
FILLER_79_205,VGND,li1,100.2800,228.4800,0.000099
FILLER_79_202,VGND,li1,99.1300,228.4800,0.000099
FILLER_79_199,VGND,li1,97.7500,228.4800,0.000099
FILLER_79_183,VGND,li1,89.9300,228.4800,0.000099
FILLER_79_180,VGND,li1,89.0100,228.4800,0.000099
FILLER_79_177,VGND,li1,87.6300,228.4800,0.000098
FILLER_79_174,VGND,li1,86.2500,228.4800,0.000098
FILLER_79_167,VGND,li1,82.5700,228.4800,0.000097
FILLER_79_159,VGND,li1,78.8900,228.4800,0.000095
FILLER_79_156,VGND,li1,77.9700,228.4800,0.000094
FILLER_79_140,VGND,li1,70.3800,228.4800,0.000091
FILLER_79_116,VGND,li1,59.1100,228.4800,0.000084
FILLER_79_113,VGND,li1,58.1900,228.4800,0.000084
FILLER_79_111,VGND,li1,56.8100,228.4800,0.000082
FILLER_79_82,VGND,li1,43.7000,228.4800,0.000071
FILLER_79_79,VGND,li1,42.5500,228.4800,0.000071
FILLER_79_46,VGND,li1,26.9100,228.4800,0.000051
FILLER_79_43,VGND,li1,25.9900,228.4800,0.000048
FILLER_79_40,VGND,li1,24.6100,228.4800,0.000049
FILLER_79_37,VGND,li1,23.2300,228.4800,0.000049
FILLER_79_34,VGND,li1,21.8500,228.4800,0.000051
FILLER_79_28,VGND,li1,19.0900,228.4800,0.000052
FILLER_79_25,VGND,li1,17.7100,228.4800,0.000053
FILLER_79_22,VGND,li1,16.3300,228.4800,0.000053
FILLER_79_16,VGND,li1,13.1100,228.4800,0.000054
FILLER_79_6,VGND,li1,8.7400,228.4800,0.000055
FILLER_79_3,VGND,li1,7.5900,228.4800,0.000055
FILLER_78_557,VGND,li1,261.9700,223.0400,0.000065
FILLER_78_554,VGND,li1,261.0500,223.0400,0.000065
FILLER_78_551,VGND,li1,259.6700,223.0400,0.000065
FILLER_78_548,VGND,li1,258.2900,223.0400,0.000065
FILLER_78_545,VGND,li1,256.9100,223.0400,0.000065
FILLER_78_536,VGND,li1,252.5400,223.0400,0.000065
FILLER_78_525,VGND,li1,247.2500,223.0400,0.000064
FILLER_78_522,VGND,li1,246.3300,223.0400,0.000064
FILLER_78_519,VGND,li1,244.9500,223.0400,0.000064
FILLER_78_516,VGND,li1,243.5700,223.0400,0.000064
FILLER_78_513,VGND,li1,242.1900,223.0400,0.000064
FILLER_78_510,VGND,li1,240.8100,223.0400,0.000064
FILLER_78_507,VGND,li1,239.4300,223.0400,0.000064
FILLER_78_495,VGND,li1,233.9100,223.0400,0.000063
FILLER_78_466,VGND,li1,220.1100,223.0400,0.000059
FILLER_78_463,VGND,li1,219.1900,223.0400,0.000059
FILLER_78_460,VGND,li1,217.8100,223.0400,0.000059
FILLER_78_457,VGND,li1,216.4300,223.0400,0.000059
FILLER_78_454,VGND,li1,215.0500,223.0400,0.000058
FILLER_78_451,VGND,li1,213.6700,223.0400,0.000058
FILLER_78_448,VGND,li1,212.2900,223.0400,0.000057
FILLER_78_445,VGND,li1,210.9100,223.0400,0.000057
FILLER_78_442,VGND,li1,209.5300,223.0400,0.000057
FILLER_78_439,VGND,li1,208.1500,223.0400,0.000056
FILLER_78_436,VGND,li1,206.7700,223.0400,0.000056
FILLER_78_433,VGND,li1,205.3900,223.0400,0.000055
FILLER_78_430,VGND,li1,204.0100,223.0400,0.000055
FILLER_78_427,VGND,li1,202.6300,223.0400,0.000055
FILLER_78_424,VGND,li1,201.2500,223.0400,0.000054
FILLER_78_421,VGND,li1,199.8700,223.0400,0.000053
FILLER_78_418,VGND,li1,198.2600,223.0400,0.000053
FILLER_78_415,VGND,li1,197.1100,223.0400,0.000053
FILLER_78_412,VGND,li1,195.7300,223.0400,0.000052
FILLER_78_409,VGND,li1,194.3500,223.0400,0.000052
FILLER_78_406,VGND,li1,192.9700,223.0400,0.000051
FILLER_78_403,VGND,li1,191.5900,223.0400,0.000051
FILLER_78_400,VGND,li1,190.2100,223.0400,0.000051
FILLER_78_389,VGND,li1,184.6900,223.0400,0.000049
FILLER_78_380,VGND,li1,180.7800,223.0400,0.000046
FILLER_78_377,VGND,li1,179.6300,223.0400,0.000045
FILLER_78_374,VGND,li1,178.2500,223.0400,0.000048
FILLER_78_371,VGND,li1,176.8700,223.0400,0.000048
FILLER_78_363,VGND,li1,172.7300,223.0400,0.000055
FILLER_78_354,VGND,li1,169.0500,223.0400,0.000058
FILLER_78_351,VGND,li1,167.6700,223.0400,0.000061
FILLER_78_327,VGND,li1,156.1700,223.0400,0.000074
FILLER_78_324,VGND,li1,155.2500,223.0400,0.000074
FILLER_78_321,VGND,li1,153.8700,223.0400,0.000076
FILLER_78_318,VGND,li1,152.4900,223.0400,0.000079
FILLER_78_315,VGND,li1,151.1100,223.0400,0.000079
FILLER_78_312,VGND,li1,149.7300,223.0400,0.000081
FILLER_78_309,VGND,li1,148.3500,223.0400,0.000083
FILLER_78_307,VGND,li1,146.9700,223.0400,0.000083
FILLER_78_299,VGND,li1,143.2900,223.0400,0.000087
FILLER_78_296,VGND,li1,142.3700,223.0400,0.000088
FILLER_78_293,VGND,li1,140.9900,223.0400,0.000090
FILLER_78_290,VGND,li1,139.6100,223.0400,0.000090
FILLER_78_287,VGND,li1,138.2300,223.0400,0.000092
FILLER_78_284,VGND,li1,136.8500,223.0400,0.000092
FILLER_78_265,VGND,li1,127.8800,223.0400,0.000100
FILLER_78_262,VGND,li1,126.7300,223.0400,0.000101
FILLER_78_259,VGND,li1,125.3500,223.0400,0.000101
FILLER_78_256,VGND,li1,123.9700,223.0400,0.000103
FILLER_78_253,VGND,li1,122.5900,223.0400,0.000103
FILLER_78_249,VGND,li1,120.7500,223.0400,0.000104
FILLER_78_246,VGND,li1,119.3700,223.0400,0.000106
FILLER_78_243,VGND,li1,117.9900,223.0400,0.000106
FILLER_78_240,VGND,li1,116.6100,223.0400,0.000107
FILLER_78_237,VGND,li1,115.2300,223.0400,0.000107
FILLER_78_234,VGND,li1,113.8500,223.0400,0.000109
FILLER_78_231,VGND,li1,112.4700,223.0400,0.000109
FILLER_78_228,VGND,li1,111.0900,223.0400,0.000110
FILLER_78_225,VGND,li1,109.7100,223.0400,0.000110
FILLER_78_222,VGND,li1,108.3300,223.0400,0.000112
FILLER_78_219,VGND,li1,106.9500,223.0400,0.000113
FILLER_78_216,VGND,li1,105.5700,223.0400,0.000113
FILLER_78_213,VGND,li1,104.1900,223.0400,0.000114
FILLER_78_210,VGND,li1,102.8100,223.0400,0.000114
FILLER_78_203,VGND,li1,99.1300,223.0400,0.000112
FILLER_78_200,VGND,li1,98.2100,223.0400,0.000111
FILLER_78_197,VGND,li1,96.8300,223.0400,0.000111
FILLER_78_188,VGND,li1,92.6900,223.0400,0.000108
FILLER_78_185,VGND,li1,91.3100,223.0400,0.000107
FILLER_78_182,VGND,li1,89.9300,223.0400,0.000105
FILLER_78_179,VGND,li1,88.5500,223.0400,0.000105
FILLER_78_161,VGND,li1,79.8100,223.0400,0.000098
FILLER_78_158,VGND,li1,78.8900,223.0400,0.000096
FILLER_78_155,VGND,li1,77.5100,223.0400,0.000094
FILLER_78_152,VGND,li1,76.1300,223.0400,0.000094
FILLER_78_139,VGND,li1,69.6900,223.0400,0.000088
FILLER_78_136,VGND,li1,68.7700,223.0400,0.000086
FILLER_78_133,VGND,li1,67.3900,223.0400,0.000086
FILLER_78_130,VGND,li1,66.0100,223.0400,0.000083
FILLER_78_94,VGND,li1,48.9900,223.0400,0.000065
FILLER_78_91,VGND,li1,48.0700,223.0400,0.000062
FILLER_78_88,VGND,li1,46.6900,223.0400,0.000062
FILLER_78_85,VGND,li1,45.3100,223.0400,0.000060
FILLER_78_82,VGND,li1,43.7000,223.0400,0.000057
FILLER_78_79,VGND,li1,42.5500,223.0400,0.000057
FILLER_78_76,VGND,li1,41.1700,223.0400,0.000055
FILLER_78_73,VGND,li1,39.7900,223.0400,0.000052
FILLER_78_70,VGND,li1,38.4100,223.0400,0.000052
FILLER_78_67,VGND,li1,37.0300,223.0400,0.000050
FILLER_78_56,VGND,li1,31.9700,223.0400,0.000044
FILLER_78_53,VGND,li1,30.5900,223.0400,0.000042
FILLER_78_50,VGND,li1,29.2100,223.0400,0.000039
FILLER_78_47,VGND,li1,27.8300,223.0400,0.000039
FILLER_78_32,VGND,li1,20.4700,223.0400,0.000036
FILLER_78_29,VGND,li1,19.5500,223.0400,0.000036
FILLER_78_21,VGND,li1,15.6400,223.0400,0.000036
FILLER_78_18,VGND,li1,14.4900,223.0400,0.000036
FILLER_78_15,VGND,li1,13.1100,223.0400,0.000036
FILLER_78_12,VGND,li1,11.7300,223.0400,0.000036
FILLER_78_9,VGND,li1,10.3500,223.0400,0.000036
FILLER_78_6,VGND,li1,8.9700,223.0400,0.000036
FILLER_78_3,VGND,li1,7.5900,223.0400,0.000036
FILLER_77_557,VGND,li1,261.9700,223.0400,0.000065
FILLER_77_554,VGND,li1,261.0500,223.0400,0.000065
FILLER_77_538,VGND,li1,253.4600,223.0400,0.000065
FILLER_77_535,VGND,li1,252.3100,223.0400,0.000065
FILLER_77_532,VGND,li1,250.9300,223.0400,0.000065
FILLER_77_529,VGND,li1,249.5500,223.0400,0.000065
FILLER_77_526,VGND,li1,248.1700,223.0400,0.000065
FILLER_77_523,VGND,li1,246.7900,223.0400,0.000064
FILLER_77_476,VGND,li1,224.7100,223.0400,0.000061
FILLER_77_473,VGND,li1,223.7900,223.0400,0.000061
FILLER_77_462,VGND,li1,218.5000,223.0400,0.000059
FILLER_77_452,VGND,li1,213.9000,223.0400,0.000058
FILLER_77_449,VGND,li1,212.7500,223.0400,0.000057
FILLER_77_447,VGND,li1,211.3700,223.0400,0.000057
FILLER_77_440,VGND,li1,208.3800,223.0400,0.000056
FILLER_77_437,VGND,li1,207.2300,223.0400,0.000056
FILLER_77_434,VGND,li1,205.8500,223.0400,0.000055
FILLER_77_431,VGND,li1,204.4700,223.0400,0.000055
FILLER_77_428,VGND,li1,203.0900,223.0400,0.000055
FILLER_77_425,VGND,li1,201.7100,223.0400,0.000054
FILLER_77_422,VGND,li1,200.3300,223.0400,0.000054
FILLER_77_419,VGND,li1,198.9500,223.0400,0.000053
FILLER_77_416,VGND,li1,197.5700,223.0400,0.000053
FILLER_77_413,VGND,li1,196.1900,223.0400,0.000053
FILLER_77_410,VGND,li1,194.8100,223.0400,0.000052
FILLER_77_407,VGND,li1,193.4300,223.0400,0.000051
FILLER_77_404,VGND,li1,192.0500,223.0400,0.000051
FILLER_77_401,VGND,li1,190.6700,223.0400,0.000051
FILLER_77_382,VGND,li1,181.4700,223.0400,0.000046
FILLER_77_379,VGND,li1,180.5500,223.0400,0.000046
FILLER_77_376,VGND,li1,179.1700,223.0400,0.000045
FILLER_77_352,VGND,li1,167.9000,223.0400,0.000061
FILLER_77_349,VGND,li1,166.7500,223.0400,0.000061
FILLER_77_346,VGND,li1,165.3700,223.0400,0.000064
FILLER_77_343,VGND,li1,163.9900,223.0400,0.000064
FILLER_77_340,VGND,li1,162.6100,223.0400,0.000066
FILLER_77_337,VGND,li1,161.2300,223.0400,0.000069
FILLER_77_335,VGND,li1,159.8500,223.0400,0.000069
FILLER_77_332,VGND,li1,158.9300,223.0400,0.000072
FILLER_77_329,VGND,li1,157.5500,223.0400,0.000072
FILLER_77_326,VGND,li1,156.1700,223.0400,0.000074
FILLER_77_323,VGND,li1,154.7900,223.0400,0.000076
FILLER_77_320,VGND,li1,153.4100,223.0400,0.000076
FILLER_77_317,VGND,li1,152.0300,223.0400,0.000079
FILLER_77_314,VGND,li1,150.6500,223.0400,0.000081
FILLER_77_311,VGND,li1,149.2700,223.0400,0.000081
FILLER_77_308,VGND,li1,147.8900,223.0400,0.000083
FILLER_77_297,VGND,li1,142.6000,223.0400,0.000088
FILLER_77_294,VGND,li1,141.4500,223.0400,0.000088
FILLER_77_279,VGND,li1,134.0900,223.0400,0.000095
FILLER_77_276,VGND,li1,133.1700,223.0400,0.000095
FILLER_77_273,VGND,li1,131.7900,223.0400,0.000098
FILLER_77_255,VGND,li1,123.0500,223.0400,0.000103
FILLER_77_252,VGND,li1,122.1300,223.0400,0.000104
FILLER_77_249,VGND,li1,120.7500,223.0400,0.000104
FILLER_77_246,VGND,li1,119.3700,223.0400,0.000106
FILLER_77_243,VGND,li1,117.9900,223.0400,0.000106
FILLER_77_240,VGND,li1,116.6100,223.0400,0.000107
FILLER_77_237,VGND,li1,115.2300,223.0400,0.000107
FILLER_77_234,VGND,li1,113.8500,223.0400,0.000109
FILLER_77_231,VGND,li1,112.4700,223.0400,0.000109
FILLER_77_228,VGND,li1,111.0900,223.0400,0.000110
FILLER_77_225,VGND,li1,109.7100,223.0400,0.000110
FILLER_77_221,VGND,li1,107.8700,223.0400,0.000112
FILLER_77_218,VGND,li1,106.4900,223.0400,0.000113
FILLER_77_206,VGND,li1,100.5100,223.0400,0.000112
FILLER_77_203,VGND,li1,99.5900,223.0400,0.000112
FILLER_77_187,VGND,li1,92.0000,223.0400,0.000107
FILLER_77_184,VGND,li1,90.8500,223.0400,0.000107
FILLER_77_181,VGND,li1,89.4700,223.0400,0.000105
FILLER_77_178,VGND,li1,88.0900,223.0400,0.000104
FILLER_77_175,VGND,li1,86.7100,223.0400,0.000104
FILLER_77_172,VGND,li1,85.3300,223.0400,0.000102
FILLER_77_169,VGND,li1,83.9500,223.0400,0.000102
FILLER_77_165,VGND,li1,82.1100,223.0400,0.000100
FILLER_77_162,VGND,li1,80.7300,223.0400,0.000098
FILLER_77_159,VGND,li1,79.3500,223.0400,0.000096
FILLER_77_156,VGND,li1,77.9700,223.0400,0.000096
FILLER_77_153,VGND,li1,76.5900,223.0400,0.000094
FILLER_77_150,VGND,li1,75.2100,223.0400,0.000092
FILLER_77_147,VGND,li1,73.8300,223.0400,0.000092
FILLER_77_137,VGND,li1,69.2300,223.0400,0.000088
FILLER_77_134,VGND,li1,67.8500,223.0400,0.000086
FILLER_77_131,VGND,li1,66.4700,223.0400,0.000083
FILLER_77_128,VGND,li1,65.0900,223.0400,0.000083
FILLER_77_125,VGND,li1,63.7100,223.0400,0.000081
FILLER_77_122,VGND,li1,62.3300,223.0400,0.000081
FILLER_77_95,VGND,li1,49.4500,223.0400,0.000065
FILLER_77_92,VGND,li1,48.5300,223.0400,0.000065
FILLER_77_89,VGND,li1,47.1500,223.0400,0.000062
FILLER_77_86,VGND,li1,45.7700,223.0400,0.000060
FILLER_77_83,VGND,li1,44.3900,223.0400,0.000060
FILLER_77_75,VGND,li1,40.7100,223.0400,0.000055
FILLER_77_72,VGND,li1,39.3300,223.0400,0.000052
FILLER_77_69,VGND,li1,37.9500,223.0400,0.000050
FILLER_77_66,VGND,li1,36.5700,223.0400,0.000050
FILLER_77_63,VGND,li1,35.1900,223.0400,0.000046
FILLER_77_60,VGND,li1,33.8100,223.0400,0.000046
FILLER_77_57,VGND,li1,32.4300,223.0400,0.000044
FILLER_77_55,VGND,li1,31.0500,223.0400,0.000042
FILLER_77_52,VGND,li1,30.1300,223.0400,0.000042
FILLER_77_37,VGND,li1,23.0000,223.0400,0.000036
FILLER_77_31,VGND,li1,20.0100,223.0400,0.000036
FILLER_77_28,VGND,li1,19.0900,223.0400,0.000036
FILLER_77_25,VGND,li1,17.7100,223.0400,0.000036
FILLER_77_22,VGND,li1,16.3300,223.0400,0.000036
FILLER_77_19,VGND,li1,14.9500,223.0400,0.000036
FILLER_77_16,VGND,li1,13.5700,223.0400,0.000036
FILLER_77_6,VGND,li1,8.7400,223.0400,0.000036
FILLER_77_3,VGND,li1,7.5900,223.0400,0.000036
FILLER_76_555,VGND,li1,261.5100,217.6000,0.000061
FILLER_76_552,VGND,li1,260.1300,217.6000,0.000061
FILLER_76_549,VGND,li1,258.7500,217.6000,0.000061
FILLER_76_546,VGND,li1,257.3700,217.6000,0.000061
FILLER_76_533,VGND,li1,250.9300,217.6000,0.000060
FILLER_76_531,VGND,li1,250.0100,217.6000,0.000060
FILLER_76_521,VGND,li1,245.4100,217.6000,0.000060
FILLER_76_518,VGND,li1,244.4900,217.6000,0.000060
FILLER_76_498,VGND,li1,235.0600,217.6000,0.000058
FILLER_76_495,VGND,li1,233.9100,217.6000,0.000058
FILLER_76_492,VGND,li1,232.5300,217.6000,0.000058
FILLER_76_489,VGND,li1,231.1500,217.6000,0.000057
FILLER_76_486,VGND,li1,229.7700,217.6000,0.000057
FILLER_76_483,VGND,li1,228.3900,217.6000,0.000057
FILLER_76_480,VGND,li1,227.0100,217.6000,0.000057
FILLER_76_477,VGND,li1,225.6300,217.6000,0.000056
FILLER_76_474,VGND,li1,224.0200,217.6000,0.000056
FILLER_76_471,VGND,li1,222.8700,217.6000,0.000056
FILLER_76_468,VGND,li1,221.4900,217.6000,0.000056
FILLER_76_465,VGND,li1,220.1100,217.6000,0.000055
FILLER_76_462,VGND,li1,218.7300,217.6000,0.000055
FILLER_76_456,VGND,li1,215.5100,217.6000,0.000054
FILLER_76_453,VGND,li1,214.5900,217.6000,0.000054
FILLER_76_439,VGND,li1,207.6900,217.6000,0.000052
FILLER_76_436,VGND,li1,206.7700,217.6000,0.000052
FILLER_76_433,VGND,li1,205.3900,217.6000,0.000051
FILLER_76_430,VGND,li1,204.0100,217.6000,0.000051
FILLER_76_427,VGND,li1,202.6300,217.6000,0.000051
FILLER_76_424,VGND,li1,201.2500,217.6000,0.000051
FILLER_76_421,VGND,li1,199.8700,217.6000,0.000050
FILLER_76_419,VGND,li1,198.4900,217.6000,0.000050
FILLER_76_416,VGND,li1,197.5700,217.6000,0.000050
FILLER_76_413,VGND,li1,196.1900,217.6000,0.000049
FILLER_76_410,VGND,li1,194.8100,217.6000,0.000049
FILLER_76_407,VGND,li1,193.4300,217.6000,0.000048
FILLER_76_404,VGND,li1,192.0500,217.6000,0.000048
FILLER_76_401,VGND,li1,190.6700,217.6000,0.000047
FILLER_76_389,VGND,li1,185.1500,217.6000,0.000045
FILLER_76_386,VGND,li1,183.7700,217.6000,0.000044
FILLER_76_383,VGND,li1,182.3900,217.6000,0.000044
FILLER_76_380,VGND,li1,181.0100,217.6000,0.000044
FILLER_76_377,VGND,li1,179.6300,217.6000,0.000042
FILLER_76_374,VGND,li1,178.2500,217.6000,0.000045
FILLER_76_371,VGND,li1,176.8700,217.6000,0.000045
FILLER_76_368,VGND,li1,175.4900,217.6000,0.000048
FILLER_76_365,VGND,li1,174.1100,217.6000,0.000050
FILLER_76_362,VGND,li1,172.5000,217.6000,0.000050
FILLER_76_347,VGND,li1,165.8300,217.6000,0.000059
FILLER_76_344,VGND,li1,164.4500,217.6000,0.000062
FILLER_76_341,VGND,li1,163.0700,217.6000,0.000062
FILLER_76_324,VGND,li1,155.0200,217.6000,0.000073
FILLER_76_321,VGND,li1,153.8700,217.6000,0.000073
FILLER_76_318,VGND,li1,152.4900,217.6000,0.000075
FILLER_76_315,VGND,li1,151.1100,217.6000,0.000075
FILLER_76_312,VGND,li1,149.7300,217.6000,0.000077
FILLER_76_309,VGND,li1,148.3500,217.6000,0.000079
FILLER_76_292,VGND,li1,140.5300,217.6000,0.000088
FILLER_76_289,VGND,li1,139.1500,217.6000,0.000088
FILLER_76_271,VGND,li1,130.4100,217.6000,0.000095
FILLER_76_268,VGND,li1,129.4900,217.6000,0.000097
